"","resource_state","name","distance","moving_time","elapsed_time","total_elevation_gain","type","sport_type","workout_type","id","start_date","start_date_local","timezone","utc_offset","location_city","location_state","location_country","achievement_count","kudos_count","comment_count","athlete_count","photo_count","trainer","commute","manual","private","visibility","flagged","gear_id","average_speed","max_speed","has_heartrate","average_heartrate","max_heartrate","heartrate_opt_out","display_hide_heartrate_option","elev_high","elev_low","upload_id","upload_id_str","external_id","from_accepted_tag","pr_count","total_photo_count","has_kudoed","average_cadence","average_watts","max_watts","weighted_average_watts","kilojoules","device_watts","week_of","minutes","miles","hr_zone"
"49",2,"Zwift - 23. Mothership in Watopia",13598.6,1809,1809,21,"VirtualRide","VirtualRide",NA,11684484269,2024-06-18,2024-06-18 15:32:19,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,12,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.517,10.084,TRUE,121.1,141,FALSE,TRUE,17.6,12.6,12466854928,"12466854928","zwift-activity-1634386967888150528.fit",FALSE,0,2,FALSE,81.5,141.4,226,149,255.7,TRUE,2024-06-23,30.15,8.44979929660606,"Zone 1"
"50",2,"Morning Run",2077.3,934,937,26,"Run","Run",0,11672235470,2024-06-17,2024-06-17 06:18:43,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.224,3.151,TRUE,123.2,147,FALSE,TRUE,369.4,350,12454276667,"12454276667","9F80AE22-17EA-41CF-8560-4B01D22FAECE.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-23,15.5666666666667,1.29077758584264,"Zone 1"
"51",2,"Morning Run",12465.5,5327,5409,160.2,"Run","Run",NA,11658482940,2024-06-15,2024-06-15 08:05:21,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.34,4.499,TRUE,141.9,169,FALSE,TRUE,384.4,338,12440036488,"12440036488","D4966E3C-8209-4DF2-ADBE-1D1602F83DF8.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-16,88.7833333333333,7.74572184870817,"Zone 2"
"52",2,"Zwift - Introductory Intervals in Watopia",24461.8,3209,3209,38,"VirtualRide","VirtualRide",NA,11646346424,2024-06-13,2024-06-13 15:38:04,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.623,10.566,TRUE,124.1,149,FALSE,TRUE,17.6,12.6,12427526119,"12427526119","zwift-activity-1630766038473768976.fit",FALSE,0,1,FALSE,78.8,148.4,230,157,476.2,TRUE,2024-06-16,53.4833333333333,15.1998956093802,"Zone 1"
"53",2,"Morning Run",6873.6,2881,2937,60,"Run","Run",NA,11634305822,2024-06-12,2024-06-12 05:56:09,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.386,3.48,TRUE,131.3,161,FALSE,TRUE,369.4,342,12415185120,"12415185120","2B4CF604-0C29-4307-9864-83EBC0756327.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-16,48.0166666666667,4.27106764263611,"Zone 1"
"54",2,"Zwift - Welcome Workout in Watopia",22980.1,3010,3010,37,"VirtualRide","VirtualRide",NA,11629671595,2024-06-11,2024-06-11 13:31:46,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,13,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.635,11.656,TRUE,125,156,FALSE,TRUE,17.6,12.6,12410416621,"12410416621","zwift-activity-1629252874435330080.fit",FALSE,0,2,FALSE,79.5,147.6,288,165,444.1,TRUE,2024-06-16,50.1666666666667,14.2792076254862,"Zone 1"
"55",2,"Lucia visits the zoo",5892.9,5711,17037,162.2,"Walk","Walk",NA,11621606552,2024-06-10,2024-06-10 09:43:36,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,1.032,7.555,TRUE,94.7,121,FALSE,TRUE,346.6,311.6,12402134379,"12402134379","FA57CCF8-AD64-4B5A-B585-CA2614235B4D.fit",FALSE,0,1,FALSE,NA,NA,NA,NA,NA,NA,2024-06-16,95.1833333333333,3.66168739980365,"Zone 1"
"56",2,"Morning Run",4855.4,2149,2149,48.6,"Run","Run",NA,11618213302,2024-06-10,2024-06-10 05:52:25,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.259,3.303,TRUE,121.9,138,FALSE,TRUE,379.8,350.4,12398660558,"12398660558","ECFD7065-DFEC-4141-8370-02F89AB3FC21.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-16,35.8166666666667,3.01701318552947,"Zone 1"
"57",2,"Morning Run",10407.9,4602,4991,125.6,"Run","Run",NA,11603152970,2024-06-08,2024-06-08 06:24:50,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.262,5.599,TRUE,136.9,164,FALSE,TRUE,389.4,352.2,12383087232,"12383087232","6032CC61-6F55-4193-8E62-810AB45DDCC4.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-09,76.7,6.46718530577752,"Zone 2"
"58",2,"Afternoon Run",2602.9,964,964,29.2,"Run","Run",NA,11591095856,2024-06-06,2024-06-06 15:21:02,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.7,3.6,TRUE,143.8,160,FALSE,TRUE,369.2,350.6,12370699031,"12370699031","2FCDD46D-3AE2-4DA0-9B4C-8F9289306FDB.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-09,16.0666666666667,1.61737109622578,"Zone 2"
"59",2,"Zwift - 24. A Gentle Reminder in Watopia",17162.7,2152,2152,26,"VirtualRide","VirtualRide",NA,11590996593,2024-06-06,2024-06-06 14:42:55,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,11,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.975,10.672,TRUE,123.3,139,FALSE,TRUE,17.6,12.6,12370597981,"12370597981","zwift-activity-1625664884391804960.fit",FALSE,0,2,FALSE,82.9,164.7,214,171,354.5,TRUE,2024-06-09,35.8666666666667,10.6644338672996,"Zone 1"
"60",2,"Morning Run",6278.9,2700,2704,72.6,"Run","Run",NA,11579110572,2024-06-05,2024-06-05 06:33:24,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.326,3.659,TRUE,128.4,152,FALSE,TRUE,379,349.6,12358407977,"12358407977","BD626F9D-FE92-4855-885B-AB62C7C68752.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-09,45,3.90153727615047,"Zone 1"
"61",2,"Zwift - 02. Endurance Escalator in Watopia",24273.2,2956,2956,38,"VirtualRide","VirtualRide",NA,11574899795,2024-06-04,2024-06-04 15:32:51,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.212,10.608,TRUE,139.6,159,FALSE,TRUE,17.6,12.6,12354075678,"12354075678","zwift-activity-1624240369552064544.fit",FALSE,0,2,FALSE,84.7,173.2,252,182,512.1,TRUE,2024-06-09,49.2666666666667,15.0827047112481,"Zone 2"
"62",2,"Morning Run",4823.7,2144,2149,51.6,"Run","Run",NA,11562652266,2024-06-03,2024-06-03 06:36:17,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.25,3.254,TRUE,131,147,FALSE,TRUE,380.6,352.2,12341505830,"12341505830","E99D4AB1-75DA-4C91-A06C-4C47FBCEAC0E.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-09,35.7333333333333,2.99731566977767,"Zone 1"
"63",2,"Morning Run",10421.5,4483,4510,121.2,"Run","Run",NA,11548530742,2024-06-01,2024-06-01 08:45:57,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.325,3.546,TRUE,151,179,FALSE,TRUE,378.2,341.6,12326914521,"12326914521","69F670B8-D378-4916-8CE8-CD8AC01BBCDD.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-02,74.7166666666667,6.47563597499596,"Zone 3"
"64",2,"Zwift - Zwift Spring Training | Aerobic Rev Up in Watopia",19093.3,2417,2417,31,"VirtualRide","VirtualRide",NA,11536015142,2024-05-30,2024-05-30 15:58:29,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.9,10.726,TRUE,125.2,147,FALSE,TRUE,17.6,12.6,12314010823,"12314010823","zwift-activity-1620629382492078080.fit",FALSE,0,2,FALSE,78,163.6,273,173,395.4,TRUE,2024-06-02,40.2833333333333,11.8640560726758,"Zone 1"
"65",2,"Afternoon Swim",740.7,1507,1507,0,"Swim","Swim",NA,11528024241,2024-05-29,2024-05-29 15:31:33,"(GMT-05:00) America/Atikokan",-18000,NA,NA,NA,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,0.491,3.92,TRUE,99.7,127,FALSE,TRUE,0,0,12305792494,"12305792494","7893CD82-47DC-43CD-8E57-6434B97465BA.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-02,25.1166666666667,0.460250786036512,"Zone 1"
"66",2,"Morning Run",4983.4,2188,2196,43.4,"Run","Run",NA,11524160581,2024-05-29,2024-05-29 06:35:09,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.278,3.826,TRUE,122.3,146,FALSE,TRUE,379.4,350.4,12301830682,"12301830682","AB29B8F3-364A-4974-A4A4-5BC1E2C9F11D.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-02,36.4666666666667,3.09654889582065,"Zone 1"
"67",2,"Zwift - Emily's Short Mix in Watopia",13187.8,1807,1807,90,"VirtualRide","VirtualRide",NA,11520209618,2024-05-28,2024-05-28 16:04:32,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.298,13.112,TRUE,129.1,154,FALSE,TRUE,42,-6.2,12297758423,"12297758423","zwift-activity-1619182952204238848.fit",FALSE,0,2,FALSE,85.2,198.1,277,209,357.9,TRUE,2024-06-02,30.1166666666667,8.19453937639032,"Zone 1"
"68",2,"Morning Run",4971.6,2180,2188,50,"Run","Run",NA,11509134756,2024-05-27,2024-05-27 08:08:02,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.281,3.385,TRUE,130.6,148,FALSE,TRUE,379,350.4,12286353799,"12286353799","99D91400-0871-4B5D-A92A-A53DD5F38BD0.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-02,36.3333333333333,3.08921669752818,"Zone 1"
"69",2,"Morning Walk",1693.9,1332,1464,26.8,"Walk","Walk",NA,11509134629,2024-05-27,2024-05-27 07:43:21,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17343084",1.272,2.358,TRUE,82.9,106,FALSE,TRUE,370.6,350.8,12286353689,"12286353689","86B4781F-D415-4D6A-BEB7-CED8125DDAF5.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-06-02,22.2,1.05254327861111,"Zone 1"
"70",2,"Zwift - Recovery Spin in Watopia",19906.2,2655,2655,32,"VirtualRide","VirtualRide",NA,11503066629,2024-05-26,2024-05-26 09:37:03,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.498,10.182,TRUE,117.6,133,FALSE,TRUE,17.6,12.6,12280063314,"12280063314","zwift-activity-1617538377156952096.fit",FALSE,0,2,FALSE,80.7,136.3,186,140,361.8,TRUE,2024-06-02,44.25,12.3691699702984,"Zone 1"
"71",2,"Morning Run",8380.6,3598,3625,104,"Run","Run",NA,11494675369,2024-05-25,2024-05-25 09:05:07,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.329,3.534,TRUE,139.3,161,FALSE,TRUE,384.8,341,12271390178,"12271390178","E5CA64C5-8069-4789-817B-0EA1D50E52F5.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-05-26,59.9666666666667,5.20747635676737,"Zone 2"
"72",2,"Evening Walk",1709.7,1443,1963,25,"Walk","Walk",NA,11494675683,2024-05-24,2024-05-24 18:00:38,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17343084",1.185,2.26,TRUE,97,119,FALSE,TRUE,369.8,347.8,12271390560,"12271390560","A208CD38-633D-42E7-948D-E50A094A3537.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-05-26,24.05,1.06236096785017,"Zone 1"
"73",2,"Afternoon Walk",1638.7,1377,1488,24.8,"Walk","Walk",NA,11482687989,2024-05-23,2024-05-23 16:06:27,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17343084",1.19,1.926,TRUE,90.6,107,FALSE,TRUE,367.8,349.2,12259009048,"12259009048","BB0DFDC6-088F-4802-935D-8E9174E37402.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-05-26,22.95,1.01824350354804,"Zone 1"
"74",2,"Zwift - 3. Five Bumps Down in Watopia",17304.7,2411,2411,53,"VirtualRide","VirtualRide",NA,11481900750,2024-05-23,2024-05-23 15:16:12,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.177,14.786,TRUE,116.4,132,FALSE,TRUE,28,-6.4,12258202190,"12258202190","zwift-activity-1615534710035857408.fit",FALSE,0,2,FALSE,79.7,142.5,223,156,343.5,TRUE,2024-05-26,40.1833333333333,10.7526687959039,"Zone 1"
"75",2,"Afternoon Walk",1695.8,1155,1466,24.8,"Walk","Walk",NA,11474396843,2024-05-22,2024-05-22 16:01:29,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17343084",1.468,2.409,TRUE,122,149,FALSE,TRUE,368.4,350.2,12250481126,"12250481126","78C41790-FB82-472E-B8FE-9EEC8FE31008.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-05-26,19.25,1.05372388681074,"Zone 1"
